DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCLJLFK	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	8.16	9.99	2.56	7.31	2
DC9KK61	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	5.5	6.85	8.47	8.25	2
DCZ63K7	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNER5S	Bleomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	3.95	6.65	5.8	9.08	2
DCT0GMC	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	1.12	5.52	6.45	6.48	2
DCMF5PD	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	1.04	2.26	0.39	2.71	2
DCIR1Q5	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.96	3.06	1.78	2.07	2
DCBA01I	DMM1I8R	Indazole derivative 5	Patented	15.5	DMNPZL4	Dacarbazine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.21	9.19	5.38	5.22	2
DCVMIGK	DMM1I8R	Indazole derivative 5	Patented	15.5	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.62	5.66	3.02	3.02	2
DCXTOD2	DMM1I8R	Indazole derivative 5	Patented	15.5	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	6.69	3.96	0.83	1.33	2
DC8FJ3G	DMM1I8R	Indazole derivative 5	Patented	15.5	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	12.62	12.35	11.52	11.93	2
DCM0G4M	DMM1I8R	Indazole derivative 5	Patented	15.5	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.56	7.25	4.34	4.65	2
DCB81B3	DMM1I8R	Indazole derivative 5	Patented	15.5	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.17	3.14	1.32	0.55	2
DC2W54V	DMM1I8R	Indazole derivative 5	Patented	15.5	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	2.52	3.43	2.05	2.18	2
DCX87SK	DMM1I8R	Indazole derivative 5	Patented	15.5	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.63	9.13	6.34	8.21	2
DCBPA5F	DMM1I8R	Indazole derivative 5	Patented	15.5	DMT5GNL	Romidepsin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	15.81	12.02	7.8	13.89	2
DC8S74I	DMM1I8R	Indazole derivative 5	Patented	15.5	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	2.05	5.61	5.23	3.61	2
DCWW2IL	DMM1I8R	Indazole derivative 5	Patented	15.5	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.08	1.23	0.85	0.26	2
DC94PNA	DMM1I8R	Indazole derivative 5	Patented	15.5	DMWIDJK	FORMESTANE	Withdrawn from market	12.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.87	2.74	0.12	0.12	2
DCGJNWU	DMM1I8R	Indazole derivative 5	Patented	15.5	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.16	6.07	5.41	6.79	2
DCK45JK	DMM1I8R	Indazole derivative 5	Patented	15.5	DMWTAOI	Estramustine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	4.32	6.14	3.83	3.93	2
DC2NOC9	DMM1I8R	Indazole derivative 5	Patented	15.5	DMXYJ9C	Busulfan	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.2	3.98	1.01	1.1	2
DCW8KR7	DMM1I8R	Indazole derivative 5	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	13.16	17.86	16.55	16.69	2
DCS4O5F	DMM1I8R	Indazole derivative 5	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.26	14.12	8.48	11.51	2
DCGGPNC	DMM1I8R	Indazole derivative 5	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	2.13	8.59	8.81	9.85	2
DC0PNZS	DMM1I8R	Indazole derivative 5	Patented	15.5	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.89	12.06	9.82	11	2
DCEEDM5	DMDKF3M	Raloxifene	Approved	34.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	2.7	3.99	2.4	0.5	2
DC0XB3Q	DMDKF3M	Raloxifene	Approved	34.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.18	4.07	2.36	2.36	2
DCEMQKH	DMDKF3M	Raloxifene	Approved	34.0	DM0YZC6	Fulvestrant	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	3.4	5.65	0.46	0.46	2
DCIUHHM	DMDKF3M	Raloxifene	Approved	34.0	DM0YZC6	Fulvestrant	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.28	6.89	4.4	3.63	2
DCXJ9RK	DMDKF3M	Raloxifene	Approved	34.0	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.16	10.02	9.51	5.46	2
DCE6LFB	DMDKF3M	Raloxifene	Approved	34.0	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.37	5.31	4.31	4.23	2
DCKR99R	DMDKF3M	Raloxifene	Approved	34.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.23	8.33	1.38	1.68	2
DCJ2DBL	DMDKF3M	Raloxifene	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	4.79	6.03	1.73	0.18	2
DC36NLS	DMDKF3M	Raloxifene	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	8.3	5.68	3.76	1.48	2
DCGR0VE	DMDKF3M	Raloxifene	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.24	7.28	5.97	2.39	2
DCM5SJ4	DMDKF3M	Raloxifene	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.02	7.16	3.39	1.87	2
DCJZ3UW	DMDKF3M	Raloxifene	Approved	34.0	DM5IXKQ	Vismodegib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.09	7.01	4.76	4.41	2
DCPVJG7	DMDKF3M	Raloxifene	Approved	34.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.4	9.03	2.91	2.91	2
DC3WPMG	DMDKF3M	Raloxifene	Approved	34.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	4.66	1.43	1.61	1.5	2
DCAUQ1P	DMDKF3M	Raloxifene	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.69	4.64	3.66	1.62	2
DCDWJ9S	DMDKF3M	Raloxifene	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	9.69	11.41	3.98	3.96	2
DC544CQ	DMDKF3M	Raloxifene	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	1.95	10.22	6.3	5.79	2
DCFK2GI	DMDKF3M	Raloxifene	Approved	34.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	16.58	18.65	2.2	17.12	2
DC60A57	DMDKF3M	Raloxifene	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.12	7.09	4.24	5.86	2
DCNYHU0	DMDKF3M	Raloxifene	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.51	2.95	0.22	0.82	2
DC9PAV8	DMDKF3M	Raloxifene	Approved	34.0	DM8V75C	ABIRATERONE	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.66	9.23	6.92	5.07	2
DC8XCYX	DMDKF3M	Raloxifene	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.84	5.21	2.15	0.01	2
DC0VXLQ	DMDKF3M	Raloxifene	Approved	34.0	DMAO80I	Pralatrexate	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.09	5.99	0.23	0.57	2
DCYKKU3	DMDKF3M	Raloxifene	Approved	34.0	DMC3P45	Terameprocol	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	0.45	3.95	0.31	0.31	2
DCRXJSM	DMDKF3M	Raloxifene	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.24	8.26	2.69	2	2
DC0OWKT	DMDKF3M	Raloxifene	Approved	34.0	DMCT3I8	Ifosfamide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	8.61	15.41	1.46	1.33	2
DC14ZJE	DMDKF3M	Raloxifene	Approved	34.0	DMCT3I8	Ifosfamide	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.37	4.49	0.94	0.71	2
DC4K947	DMDKF3M	Raloxifene	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.46	4.22	1.17	0.56	2
DCBQD3B	DMDKF3M	Raloxifene	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.23	3.23	2.68	2.35	2
DCWJH3N	DMDKF3M	Raloxifene	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.91	5.13	2.12	2.02	2
DCV14UP	DMDKF3M	Raloxifene	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0	2.72	1.89	1.74	2
DCGXLDC	DMDKF3M	Raloxifene	Approved	34.0	DMIXMYK	Arfolitixorin	Phase 3	25.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	3.57	0.32	3.6	3.22	2
DCIJNIS	DMDKF3M	Raloxifene	Approved	34.0	DMKLAYG	Altretamine	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.83	3.51	0.49	0.85	2
DCLIT6X	DMDKF3M	Raloxifene	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.16	3.23	2.6	2.61	2
DC40Y6C	DMDKF3M	Raloxifene	Approved	34.0	DMLNFWU	TEM	Phase 2	21.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	6.14	7.69	4.73	5.99	2
DCCO7YX	DMDKF3M	Raloxifene	Approved	34.0	DMM1I8R	Indazole derivative 5	Patented	15.5	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	4.32	8.39	5.73	5.14	2
DCL3LLH	DMDKF3M	Raloxifene	Approved	34.0	DMM1I8R	Indazole derivative 5	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	2.97	3.87	2.97	2.17	2
DC850Z8	DMDKF3M	Raloxifene	Approved	34.0	DMM1I8R	Indazole derivative 5	Patented	15.5	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	3.3	6.68	5.86	4.15	2
DC8KK50	DMDKF3M	Raloxifene	Approved	34.0	DM7RJXL	Imatinib	Phase 3 Trial	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.55	8.35	6.37	3.82	2
DC4IX9A	DMDKF3M	Raloxifene	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.07	3.53	3.2	3.03	2
DCUI8I6	DMDKF3M	Raloxifene	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	9.92	14.35	2.47	11.7	2
DCPCSPW	DMDKF3M	Raloxifene	Approved	34.0	DMOYJFK	Valrubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.59	5.01	2.01	5.66	2
DC2DJBB	DMDKF3M	Raloxifene	Approved	34.0	DMP6G8T	Topotecan	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.44	0.42	2.93	3.23	2
DCGILC1	DMDKF3M	Raloxifene	Approved	34.0	DMPAZHC	Cabazitaxel	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	5.99	7.32	6.61	8.43	2
DCCVQCF	DMDKF3M	Raloxifene	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	5.59	11.12	9.02	5.34	2
DCGQE06	DMDKF3M	Raloxifene	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	2.21	5.51	2.24	2.29	2
DCPMI71	DMDKF3M	Raloxifene	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.84	3.37	2.55	2.4	2
DCTDU7A	DMDKF3M	Raloxifene	Approved	34.0	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.77	4.71	2.28	1.27	2
DCR6UDU	DMDKF3M	Raloxifene	Approved	34.0	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.75	6.82	4.46	2.93	2
DCULBK8	DMDKF3M	Raloxifene	Approved	34.0	DMRICNP	Vandetanib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	3.07	10.19	7.92	7.67	2
DCFZEGY	DMDKF3M	Raloxifene	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.14	4.87	2.96	3.36	2
DCBVQCK	DMDKF3M	Raloxifene	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.18	4.41	2.1	2.12	2
DC5X0S0	DMDKF3M	Raloxifene	Approved	34.0	DMSG91J	ER819762	Investigative	0.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.26	4.34	1.53	1.34	2
DCT69HE	DMDKF3M	Raloxifene	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	3.36	4.26	1.3	0.43	2
DCU9DD4	DMDKF3M	Raloxifene	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.92	5.75	2.31	2.16	2
DCSJ0J0	DMDKF3M	Raloxifene	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.31	4.94	6.25	3	2
DC9HAYX	DMDKF3M	Raloxifene	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	0.69	4.97	1.11	1.33	2
DCS8LI1	DMDKF3M	Raloxifene	Approved	34.0	DMTGBAX	Pomalidomide	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	8.36	5.94	3.52	1.73	2
DCR43SK	DMDKF3M	Raloxifene	Approved	34.0	DMTJAEP	Vinflunine	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	1.51	0.84	0.66	0.99	2
DCH30QU	DMDKF3M	Raloxifene	Approved	34.0	DMU8L7C	Mepacrine	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.16	8.15	3.82	3.87	2
DCG7Q5R	DMDKF3M	Raloxifene	Approved	34.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0	8.59	2.04	2.04	2
DCMZ0DZ	DMDKF3M	Raloxifene	Approved	34.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	5.97	9.04	4.66	3.46	2
DCRNRGI	DMDKF3M	Raloxifene	Approved	34.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	0.8	6.16	2.91	2.78	2
DC8JKDH	DMDKF3M	Raloxifene	Approved	34.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.98	5.04	4.42	3.85	2
DCMFEXN	DMDKF3M	Raloxifene	Approved	34.0	DMWGV8N	PMID28870136-Compound-43	Patented	15.5	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	2.62	6.02	4.65	4.47	2
DCD213X	DMDKF3M	Raloxifene	Approved	34.0	DMWIDJK	FORMESTANE	Withdrawn from market	12.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.57	2.55	2	1.85	2
DCMR2M2	DMDKF3M	Raloxifene	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	6.77	7.37	5.54	5.54	2
DC8UIKF	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Lung Cancer	ClinicalTrials.gov	Phase 1	.	.	.	.	.	2
DCIO8UI	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM0CVXA	Mechlorethamine	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.18	4.5	1.62	3.04	2
DC6N9PD	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM0HXDS	Pentostatin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.77	5.98	5.36	5.65	2
DC4121G	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM0PIY6	Picoplatin	Phase 3	25.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.52	4.63	2.37	2.21	2
DCGZV5Z	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM0YZC6	Fulvestrant	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	1.09	3.13	1.82	1.29	2
DCD8NGM	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM0YZC6	Fulvestrant	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	1.26	3.9	4.07	2.68	2
DCDAV6W	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM15F0X	Gefitinib	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	4.11	5.42	4.88	7.79	2
DCZ7JYX	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2AZPP	Hepzato	Phase 3	25.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.44	0.58	0.76	0.48	2
DC3Z354	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	0.99	7.48	3.55	7.27	2
DC8PMKK	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2OZ3G	Ixabepilone	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	0.86	4.66	4.36	3.93	2
DCHBFZS	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	11.75	14.98	13.45	13.57	2
DCLKET4	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	7.44	14.57	14.55	13.89	2
DCODNRV	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	HOP-62	5.75	9.8	7.35	8.11	2
DC9B6Y7	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	4.09	9.35	9.38	9.14	2
DCCD784	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Lung adenocarcinoma 	SYNERGxDB Database	Investigative	NCI-H522	4.14	11.81	11.37	11.22	2
DCCWSQD	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	6.96	15.37	14.24	13.79	2
DCFD3KC	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	8.49	16.39	16.67	15.89	2
DC220Q6	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	2.67	3.42	3.37	2.27	2
DCHEN2Y	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	MDA-MB-231	14.59	17.58	16.41	17.77	2
DCW865W	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.98	1.68	1.63	1.33	2
DCV0BA7	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	.	.	.	.	Lung adenocarcinoma	SYNERGxDB Database	Investigative	EKVX	0.4	5.22	0.64	2.59	2
DC0HFWB	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Non-small cell lung carcinoma	SYNERGxDB Database	Investigative	HOP-92	0.7	6.29	2.77	3.69	2
DCFY4S1	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Large cell lung carcinoma	SYNERGxDB Database	Investigative	NCI-H460	0.09	2.28	1.43	1.43	2
DCZSVC1	DM7Q98D	Ruxolitinib	Phase 3 Trial	25.0	DM7C8YV	Plicamycin	Approved	34.0	.	.	.	.	Minimally invasive lung adenocarcinoma	SYNERGxDB Database	Investigative	NCI-H322M	3.03	7.6	7.25	6.54	2
